nickname,lvl,current_hp,max_hp,nature__name,hp_iv,attack_iv,special_attack_iv,speed_iv,defense_iv,special_defense_iv,pokedexId,order,baseStats,isShiny,avgIV,sellPrice,caughtAt,move1,move2,move3,move4
Ponyta,5,20,20,Quirky,11,3,28,26,12,15,77,77,410,FALSE,16,119,2023-08-20 21:51:41,Fire Punch,Dragon Claw,Aura Sphere,Flame Burst
Ponyta,10,32,32,Rash,23,28,9,25,14,11,77,77,410,FALSE,18,196,2024-03-03 12:09:13,Dragon Rage,Scary Face,Flame Burst,Heat Crash
Ponyta,14,41,41,Careful,24,21,30,25,21,4,77,77,410,FALSE,21,263,2023-05-16 01:09:46,Flame Charge,Thunder Fang,Baton Pass,Fire Spin
Ponyta,5,21,21,Serious,22,30,29,24,30,11,77,77,410,FALSE,24,184,2023-05-04 17:09:08,Mystical Fire,Flame Charge,Discharge,Rolling Kick
Rapidash,6,24,24,Docile,17,22,28,8,4,1,78,78,500,FALSE,13,192,2023-08-20 22:21:16,Heat Crash,Dragon Tail,Will-O-Wisp,Sing
Rapidash,9,33,33,Calm,31,9,4,13,19,16,78,78,500,FALSE,15,271,2023-01-15 01:18:28,Ember,Flame Wheel,Twister,Storm Throw
Slowpoke,6,27,27,Careful,11,4,22,28,12,6,79,79,315,FALSE,14,88,2024-03-13 01:27:41,Spike Cannon,Octazooka,Synchronoise,Disarming Voice
Slowpoke,2,16,16,Modest,21,1,31,2,28,13,79,79,315,FALSE,16,58,2023-04-19 00:53:10,Octazooka,Dream Eater,Quick Attack,Blizzard
Slowpoke,9,37,37,Hardy,24,22,11,31,21,15,79,79,315,FALSE,21,161,2024-06-06 08:01:04,Water Pulse,Amnesia,Quick Attack,Hydro Pump
Slowbro,6,27,27,Docile,9,7,20,7,27,7,80,80,490,FALSE,13,181,2024-02-11 16:27:01,Disarming Voice,Clamp,Barrier,Screech
Slowbro,15,57,57,Impish,28,14,18,30,0,9,80,80,490,FALSE,17,369,2023-04-24 00:38:37,Octazooka,Fury Attack,Psybeam,Icy Wind
Slowbro,4,22,22,Adamant,14,20,28,10,15,17,80,80,490,FALSE,17,200,2023-01-26 20:03:16,Ice Punch,Take Down,Withdraw,Heart Stamp
Magnemite,8,23,23,Rash,15,17,19,5,15,11,81,81,325,FALSE,14,103,2024-02-05 23:12:11,Mirror Shot,Acupressure,Magnet Rise,Fleur Cannon
Magnemite,2,13,13,Quirky,21,18,7,21,22,11,81,81,325,FALSE,17,63,2022-04-10 04:28:25,Spirit Break,Metronome,Thunder Fang,Mirror Shot
Magnemite,2,13,13,Brave,28,20,0,29,18,12,81,81,325,FALSE,18,67,2024-01-04 11:26:39,Mud Bomb,Iron Tail,Zap Cannon,Confide
Magneton,10,30,30,Quiet,2,6,24,9,27,10,82,82,465,FALSE,13,225,2024-02-18 02:42:10,Stomp,Spark,Mirror Shot,Baby-Doll Eyes
Magneton,13,37,37,Serious,8,9,29,4,31,23,82,82,465,FALSE,17,342,2022-12-24 17:03:05,Mirror Shot,Magnet Rise,Moonlight,Egg Bomb
Magneton,19,51,51,Adamant,21,17,5,30,27,20,82,82,465,FALSE,20,477,2024-05-15 00:24:33,Shift Gear,Thunder Fang,Wring Out,Razor Leaf
Farfetch’d,4,18,18,Sassy,0,12,11,22,11,26,83,83,377,FALSE,14,85,2024-06-05 01:15:57,Final Gambit,Acrobatics,Headbutt,Bind
Farfetch’d,13,36,36,Quirky,3,15,13,28,23,31,83,83,377,FALSE,19,211,2024-06-04 21:30:55,Wing Attack,Submission,Growth,Refresh
Farfetch’d,2,14,14,Timid,21,28,23,27,15,4,83,83,377,FALSE,20,86,2023-06-16 20:37:03,Wing Attack,Bind,Rock Climb,Breaking Swipe
Farfetch’d,11,35,35,Adamant,27,31,12,29,3,18,83,83,377,FALSE,20,206,2022-06-29 15:53:22,Metronome,Vacuum Wave,Double Hit,Wing Attack
Farfetch’d,5,21,21,Impish,25,10,25,25,17,29,83,83,377,FALSE,22,151,2024-06-02 17:45:50,Wing Attack,Covet,Crush Grip,Body Press
Doduo,12,32,32,Hasty,14,4,18,11,27,11,84,84,310,FALSE,14,125,2024-03-08 03:54:20,Pluck,Leer,Barrier,Fury Swipes
Doduo,10,29,29,Adamant,29,26,27,22,4,21,84,84,310,FALSE,22,173,2023-04-16 00:38:26,Snore,Drill Peck,Psybeam,Cut
Dodrio,6,23,23,Brave,8,7,15,24,10,17,85,85,470,FALSE,14,183,2024-06-04 20:01:02,Facade,Teeter Dance,Tailwind,Bullet Punch
Dodrio,13,41,41,Careful,25,16,22,10,17,2,85,85,470,FALSE,15,306,2022-07-26 20:40:12,Baton Pass,Dragon Rage,Mega Kick,Wing Attack
Dodrio,7,25,25,Mild,3,12,31,29,21,5,85,85,470,FALSE,17,246,2024-04-30 01:52:57,Pluck,Mind Reader,Amnesia,Tail Whip
Dodrio,5,21,21,Hardy,8,28,19,19,15,27,85,85,470,FALSE,19,239,2024-06-07 12:31:14,Slam,Drill Peck,Endeavor,Extrasensory
Seel,13,40,40,Bold,2,1,13,24,26,15,86,86,325,FALSE,14,130,2023-10-02 17:24:31,Clamp,Octazooka,Glaciate,Screech
Seel,10,34,34,Mild,15,28,13,4,10,19,86,86,325,FALSE,15,125,2024-02-08 18:27:09,Withdraw,Metal Burst,Aqua Jet,Psystrike
Seel,15,47,47,Calm,17,18,24,13,5,31,86,86,325,FALSE,18,186,2024-06-06 08:16:04,Octazooka,Steel Wing,Whirlpool,Glaciate
Seel,11,38,38,Naive,31,17,4,13,30,21,86,86,325,FALSE,19,171,2023-03-07 17:50:41,Hail,Water Pulse,Aqua Jet,Work Up
Dewgong,3,18,18,Calm,5,22,10,13,6,3,87,87,475,FALSE,10,95,2024-03-26 22:49:27,Crush Grip,Icicle Spear,Withdraw,Aurora Beam
Dewgong,4,21,21,Hardy,4,1,24,1,25,19,87,87,475,FALSE,12,138,2023-05-31 22:41:08,Aqua Jet,Mirror Shot,Ice Shard,Harden
Grimer,9,34,34,Quirky,12,26,2,30,0,4,88,88,325,FALSE,12,99,2024-03-05 01:54:16,Silver Wind,Thunder Fang,Gunk Shot,Venoshock
Grimer,8,32,32,Hardy,16,30,12,12,4,16,88,88,325,FALSE,15,113,2022-07-27 18:25:13,Sludge Wave,Bug Bite,Strength,Venom Drench
Grimer,14,48,48,Modest,15,19,5,10,23,31,88,88,325,FALSE,17,172,2023-10-16 04:25:11,Toxic,Spark,Cross Poison,Steamroller
Muk,12,49,49,Impish,18,18,23,13,1,10,89,89,500,FALSE,14,282,2023-10-18 14:55:28,Overdrive,Poison Fang,Rapid Spin,Toxic
Muk,7,33,33,Sassy,21,31,28,10,5,4,89,89,500,FALSE,17,257,2023-07-17 20:03:55,Electroweb,Shock Wave,Toxic Thread,Poison Fang
Shellder,12,29,29,Naughty,2,4,18,13,23,14,90,90,305,FALSE,12,107,2023-01-03 21:32:54,Scald,Aqua Jet,Ice Shard,Facade
Cloyster,10,30,30,Quirky,1,25,5,2,30,18,91,91,525,FALSE,14,264,2024-02-12 22:42:03,Water Pulse,Brine,Ice Fang,Play Nice
Cloyster,16,44,44,Bold,17,15,9,1,25,28,91,91,525,FALSE,16,391,2022-12-12 17:17:29,Aqua Jet,Barrage,Octazooka,Ice Punch
Cloyster,15,41,41,Rash,12,13,25,15,11,29,91,91,525,FALSE,18,419,2023-10-31 17:31:18,Ice Punch,Teeter Dance,Gyro Ball,Aqua Tail
Cloyster,9,30,30,Hasty,23,27,6,9,19,29,91,91,525,FALSE,19,349,2024-03-27 01:49:23,Ice Punch,Headbutt,Bubble Beam,Ice Shard
Gastly,3,15,15,Naughty,20,0,2,20,24,31,92,92,310,FALSE,16,71,2023-04-07 17:07:13,Sing,Shadow Sneak,Horn Leech,Venom Drench
Haunter,12,33,33,Quiet,2,5,17,26,4,20,93,93,405,FALSE,12,203,2023-02-03 01:33:42,Thunder Punch,Shadow Punch,Double Hit,Sludge Wave
Haunter,7,24,24,Mild,19,28,12,11,30,17,93,93,405,FALSE,20,246,2022-12-06 02:47:08,Smelling Salts,Sludge,Night Shade,Thunder Wave
Gengar,10,33,33,Careful,13,22,30,9,13,28,94,94,500,FALSE,19,464,2024-03-20 22:47:52,Shadow Claw,Poison Fang,Slack Off,Thunder Punch
Onix,10,28,28,Lax,16,27,2,20,9,17,95,95,385,FALSE,15,152,2024-01-10 22:11:53,Accelerock,Cut,Bone Club,Sandstorm
Onix,6,20,20,Adamant,6,4,18,12,23,30,95,95,385,FALSE,16,120,2023-04-06 18:37:39,Mud Bomb,Brutal Swing,Rock Throw,Double Slap
Onix,1,11,11,Quiet,29,13,26,5,21,13,95,95,385,FALSE,18,56,2024-02-07 02:57:02,Ancient Power,Whirlwind,Shock Wave,Sand Tomb
Onix,10,28,28,Serious,12,25,11,30,30,28,95,95,385,FALSE,23,227,2024-02-13 04:12:33,Snarl,Whirlwind,Sandstorm,Bulldoze
Drowzee,2,14,14,Quirky,12,14,9,8,24,23,96,96,328,FALSE,15,57,2023-03-30 03:51:53,Lick,Meditate,Hypnosis,Water Gun
Hypno,3,18,18,Modest,19,11,25,7,25,11,97,97,483,FALSE,16,161,2023-03-07 15:50:26,Octazooka,Night Shade,Agility,Guard Swap
Krabby,2,13,13,Quirky,18,15,25,16,2,2,98,98,325,FALSE,13,49,2022-06-27 16:38:50,Tackle,Mist,Aqua Jet,Brine
Kingler,1,12,12,Bold,28,15,6,1,7,11,99,99,475,FALSE,11,63,2023-03-20 13:06:24,Water Gun,Ice Beam,Water Pulse,Gyro Ball
Kingler,13,38,38,Serious,9,2,23,7,12,19,99,99,475,FALSE,12,242,2024-02-19 21:23:56,Aqua Jet,Sweet Scent,Rain Dance,Ice Fang
Voltorb,1,11,11,Quirky,2,31,5,23,14,29,100,100,330,FALSE,17,47,2024-04-17 00:36:05,Twister,Thunder Punch,Thunder Fang,Dragon Hammer
Voltorb,4,17,17,Bold,14,18,25,28,17,24,100,100,330,FALSE,21,114,2023-02-09 17:19:16,Energy Ball,Shock Wave,Swords Dance,Thunder Punch
Electrode,5,19,21,Timid,16,29,20,27,29,14,101,101,490,FALSE,23,259,2023-05-31 19:55:59,Nature’s Madness,Thunder,Zap Cannon,Dazzling Gleam
Exeggcute,8,29,29,Rash,27,17,13,21,2,23,102,102,325,FALSE,17,130,2022-11-10 20:15:53,Ancient Power,Smelling Salts,Zen Headbutt,Petal Blizzard
Exeggutor,11,44,44,Modest,27,1,17,9,21,21,103,103,530,FALSE,16,331,2023-01-10 18:02:51,Razor Leaf,Pain Split,Cosmic Power,Disarming Voice
Cubone,14,40,40,Adamant,17,8,2,21,14,0,104,104,320,FALSE,10,102,2023-01-05 21:48:15,Fake Tears,Night Slash,Earth Power,Bulldoze
Marowak,6,22,24,Mild,28,12,16,29,29,24,105,105,425,FALSE,23,257,2023-02-23 05:04:54,Drill Run,Scorching Sands,Snap Trap,Morning Sun
Hitmonlee,15,41,41,Lax,9,3,27,18,1,16,106,106,455,FALSE,12,256,2023-06-22 18:37:23,Flame Burst,Judgment,Hammer Arm,Rock Smash
Hitmonlee,9,30,30,Gentle,30,9,11,31,30,0,106,106,455,FALSE,19,297,2023-01-13 06:48:21,Revenge,Flame Wheel,Low Kick,Double Slap
Hitmonlee,9,30,30,Jolly,30,12,14,7,28,27,106,106,455,FALSE,20,316,2024-02-12 18:27:03,Body Press,Incinerate,Shock Wave,Arm Thrust
Hitmonchan,4,19,19,Impish,26,24,3,22,6,27,107,107,455,FALSE,18,193,2023-02-12 01:04:28,Vacuum Wave,Shock Wave,Revenge,Sunny Day
Lickitung,11,43,43,Serious,22,18,22,17,5,3,108,108,385,FALSE,15,152,2023-06-12 21:36:54,Psywave,Triple Kick,Tearful Look,Vice Grip
Lickitung,3,18,18,Naive,3,14,24,22,17,8,108,108,385,FALSE,15,80,2024-05-01 01:37:37,Agility,Headbutt,Tail Whip,Counter
Lickitung,12,43,43,Hardy,2,12,17,19,31,20,108,108,385,FALSE,17,185,2022-09-29 17:58:36,Brick Break,Growth,Swords Dance,Comet Punch
Lickitung,8,32,32,Hasty,3,26,10,28,19,31,108,108,385,FALSE,20,175,2023-03-02 19:19:58,Heart Stamp,Facade,Vital Throw,Constrict
Koffing,15,37,37,Relaxed,5,26,27,28,13,5,109,109,340,FALSE,17,188,2023-07-17 15:03:21,Mega Drain,Sludge,Cotton Spore,Coil
Koffing,1,11,11,Lax,9,20,24,31,25,11,109,109,340,FALSE,20,56,2022-11-10 20:00:43,Spike Cannon,Poison Fang,Silver Wind,Poison Tail
Weezing,4,19,19,Relaxed,8,21,5,8,7,5,110,110,490,FALSE,9,103,2023-03-25 04:21:25,Electro Ball,Acid Spray,Sleep Powder,Sludge
Weezing,8,30,30,Serious,24,18,22,8,31,29,110,110,490,FALSE,22,359,2023-11-03 15:40:06,Toxic Thread,Acid Spray,Magical Leaf,Crush Claw
Rhyhorn,1,12,12,Adamant,7,10,25,5,20,15,111,111,345,FALSE,14,38,2024-02-01 23:42:25,Flash,Mud-Slap,Rock Tomb,Incinerate
Rhyhorn,10,37,37,Brave,13,21,10,6,18,15,111,111,345,FALSE,14,124,2023-02-02 01:34:50,Rock Blast,Sand Tomb,Magnitude,Slash
Rhyhorn,9,35,35,Jolly,20,31,21,30,28,20,111,111,345,FALSE,25,213,2023-08-22 02:51:54,Bulldoze,Rock Blast,Rock Slide,Fury Swipes
Rhydon,7,32,32,Hardy,15,5,13,14,10,17,112,112,485,FALSE,12,186,2023-01-04 03:03:06,Howl,Mud Shot,Rock Blast,Electroweb
Rhydon,1,13,13,Jolly,24,4,31,4,26,13,112,112,485,FALSE,17,97,2023-10-04 00:24:23,Bite,Rock Throw,Mud Bomb,Noble Roar
Chansey,8,58,58,Timid,6,24,8,19,3,28,113,113,450,FALSE,15,154,2024-02-02 17:27:36,Low Kick,Fury Swipes,Slack Off,Stored Power
Chansey,6,47,47,Naughty,19,9,5,30,7,31,113,113,450,FALSE,17,153,2022-10-25 20:29:50,Foul Play,Quick Attack,Slash,Refresh
Tangela,9,31,31,Quiet,10,6,7,3,29,1,114,114,435,FALSE,9,100,2023-03-10 04:20:55,Mega Drain,Leech Seed,Fissure,Ancient Power
Tangela,13,43,43,Lax,31,14,7,19,9,7,114,114,435,FALSE,15,187,2023-10-09 11:09:52,Sleep Powder,Sludge,Needle Arm,Rock Tomb
Tangela,5,22,22,Bold,19,23,26,14,0,17,114,114,435,FALSE,17,132,2022-08-07 06:10:39,Sludge,Leaf Tornado,Psych Up,Needle Arm
Kangaskhan,7,33,33,Naughty,23,28,5,17,25,4,115,115,490,FALSE,17,181,2023-03-28 01:06:59,Whirlwind,Crush Claw,Heal Block,Vacuum Wave
Kangaskhan,6,29,29,Jolly,11,17,23,18,15,27,115,115,490,FALSE,19,183,2023-03-28 01:06:59,Growl,Pain Split,Vital Throw,Final Gambit
Horsea,4,17,17,Hasty,15,11,19,15,7,6,116,116,295,FALSE,12,59,2023-04-18 23:38:28,Life Dew,Mirror Shot,Psycho Cut,Water Gun
Horsea,9,27,27,Relaxed,31,17,24,14,6,12,116,116,295,FALSE,17,126,2023-04-04 16:52:01,Psybeam,Bubble Beam,Aurora Beam,Clamp
Seadra,6,23,23,Calm,8,11,3,30,15,16,117,117,440,FALSE,14,175,2023-03-07 11:50:25,Bind,Octazooka,Steel Wing,Snipe Shot
Seadra,1,12,12,Naughty,2,17,31,27,18,15,117,117,440,FALSE,18,95,2023-08-11 01:50:36,Hydro Pump,Psywave,Octazooka,Smart Strike
Goldeen,11,33,33,Impish,26,29,5,11,6,8,118,118,320,FALSE,14,124,2023-04-28 01:23:47,Octazooka,Metal Burst,Noble Roar,Snipe Shot
Goldeen,8,25,25,Lax,0,29,27,8,0,28,118,118,320,FALSE,15,114,2023-04-29 20:25:05,Water Spout,Brine,Iron Head,Smart Strike
Seaking,9,34,34,Jolly,16,23,12,24,2,7,119,119,450,FALSE,14,222,2023-06-19 15:07:08,Aqua Jet,Spike Cannon,Water Spout,Ice Fang
Seaking,10,37,37,Docile,18,22,6,19,3,21,119,119,450,FALSE,15,248,2024-03-12 16:28:02,Life Dew,Zen Headbutt,Bubble,Blizzard
Seaking,7,30,30,Lax,27,1,26,8,22,16,119,119,450,FALSE,17,233,2023-04-27 15:24:47,Ice Hammer,Origin Pulse,Gyro Ball,Clamp
Staryu,3,15,15,Adamant,15,0,1,2,18,19,120,120,340,FALSE,9,44,2023-03-20 03:36:41,Aqua Jet,Dream Eater,Bubble,Covet
Staryu,15,35,35,Quiet,11,0,10,4,26,17,120,120,340,FALSE,11,123,2024-02-10 00:41:59,Harden,Octazooka,Water Pulse,Magnet Bomb
Staryu,15,34,34,Naughty,5,15,27,26,18,26,120,120,340,FALSE,20,211,2024-02-05 18:12:13,Headbutt,Rain Dance,Octazooka,Ice Ball
Starmie,11,36,36,Hasty,19,1,15,20,18,8,121,121,520,FALSE,14,356,2024-01-30 20:12:11,Water Gun,Steel Wing,Guard Swap,Double Hit
Starmie,7,26,26,Quiet,16,12,26,4,22,19,121,121,520,FALSE,17,347,2024-01-30 20:11:59,Aqua Jet,Shadow Claw,Extrasensory,Endeavor
Mr. Mime,8,24,24,Hasty,5,11,7,15,14,11,122,122,460,FALSE,11,112,2023-02-03 02:49:33,Confide,Draining Kiss,Heart Stamp,Nature’s Madness
Scyther,6,25,25,Gentle,11,5,2,6,15,8,123,123,500,FALSE,8,113,2022-06-03 01:23:44,Signal Beam,Mirror Shot,Pluck,Swagger
Scyther,14,44,44,Adamant,3,27,29,17,8,17,123,123,500,FALSE,17,371,2023-02-25 00:49:49,Struggle Bug,Mirror Shot,Pluck,Howl
Scyther,4,20,20,Lax,24,27,22,27,5,22,123,123,500,FALSE,21,249,2023-05-08 04:24:18,Bullet Punch,Aerial Ace,Strength,Twineedle
Jynx,1,12,12,Relaxed,17,7,27,5,1,4,124,124,455,FALSE,10,38,2023-06-04 01:56:16,Icy Wind,Tickle,Heart Stamp,Nature’s Madness
Jynx,23,66,66,Careful,17,1,0,2,14,29,124,124,455,FALSE,11,189,2024-04-10 00:50:12,Comet Punch,Aqua Jet,Icicle Spear,Hypnosis
Jynx,10,35,35,Quirky,27,1,22,8,7,29,124,124,455,FALSE,16,185,2024-03-28 00:49:55,Trick Room,Ice Ball,Charm,Wrap
Jynx,1,12,12,Timid,31,8,11,19,23,14,124,124,455,FALSE,18,66,2023-01-19 21:04:13,Psywave,Smelling Salts,Ice Shard,Draining Kiss
Electabuzz,10,35,35,Lax,23,0,29,8,23,1,125,125,490,FALSE,14,255,2024-03-12 19:27:41,Play Rough,Twister,Thunder Fang,Wild Charge
Electabuzz,18,53,53,Quirky,13,14,4,31,21,25,125,125,490,FALSE,18,441,2024-04-10 04:05:14,Mega Punch,Shock Wave,Thunder Fang,Dazzling Gleam
Electabuzz,7,27,27,Lax,15,29,23,19,23,19,125,125,490,FALSE,21,325,2023-04-18 14:23:28,Thunder Punch,Leech Seed,Sharpen,Electro Ball
Magmar,5,22,22,Modest,10,0,2,21,10,17,126,126,495,FALSE,10,130,2023-08-09 14:35:43,Flame Burst,Thunder Wave,Flame Wheel,Cross Chop
Magmar,5,22,22,Adamant,27,19,8,1,15,0,126,126,495,FALSE,12,152,2023-08-15 21:50:46,Will-O-Wisp,Shock Wave,Sunny Day,Dragon Breath
Magmar,10,34,34,Calm,12,24,11,15,16,11,126,126,495,FALSE,15,273,2024-06-07 13:31:14,Dragon Rage,Spark,Sunny Day,Flame Burst
Magmar,10,35,35,Jolly,28,29,24,10,9,4,126,126,495,FALSE,17,319,2024-04-04 18:49:48,Twister,Dragon Breath,Fire Spin,Fire Punch
Magmar,16,51,51,Bold,31,26,1,12,13,22,126,126,495,FALSE,18,408,2022-02-16 17:55:18,Strength,Aura Sphere,Incinerate,Inferno
Magmar,8,30,30,Naive,26,16,26,5,25,9,126,126,495,FALSE,18,294,2023-08-10 17:36:15,Sonic Boom,Heat Crash,Wild Charge,Fire Punch
Magmar,10,34,34,Sassy,16,28,19,20,12,14,126,126,495,FALSE,18,335,2023-08-17 15:06:51,Dragon Claw,Will-O-Wisp,Vital Throw,Heat Crash
Magmar,7,27,27,Naughty,23,4,31,22,11,25,126,126,495,FALSE,19,298,2023-08-06 18:35:27,Flare Blitz,Vital Throw,Heat Crash,Fury Attack
Pinsir,6,24,24,Quirky,4,5,19,31,11,12,127,127,500,FALSE,14,197,2024-02-13 00:42:03,Steamroller,Snarl,Infestation,Fiery Wrath
Pinsir,8,29,29,Lonely,13,25,14,0,27,22,127,127,500,FALSE,17,280,2023-07-04 05:02:31,Infestation,Cross Poison,U-turn,Poison Fang
Pinsir,7,26,26,Gentle,3,17,31,29,3,24,127,127,500,FALSE,18,278,2022-09-19 17:58:02,U-turn,Tri Attack,Bone Club,Twineedle
Pinsir,12,40,40,Naive,28,25,23,21,27,14,127,127,500,FALSE,23,469,2024-02-18 19:53:53,Fell Stinger,Steamroller,Sludge,Comet Punch
Tauros,11,39,39,Quirky,14,1,22,29,24,2,128,128,490,FALSE,15,293,2024-02-05 15:57:05,Topsy-Turvy,Wrap,Double Team,Horn Attack
Tauros,5,22,22,Lonely,7,8,30,5,27,19,128,128,490,FALSE,16,206,2022-11-10 22:45:48,Psybeam,Slam,Mega Punch,Fury Swipes
Tauros,8,31,31,Naughty,13,19,27,28,6,14,128,128,490,FALSE,18,291,2024-02-09 19:56:59,Mirror Coat,Flash,Stomp,Heart Stamp
Magikarp,11,26,26,Rash,14,16,17,31,3,26,129,129,200,FALSE,18,97,2023-04-26 16:38:32,Psybeam,Aurora Beam,Withdraw,Water Spout
Magikarp,3,15,15,Gentle,29,26,22,10,5,31,129,129,200,FALSE,21,58,2023-04-30 18:39:01,Agility,Whirlpool,Ice Shard,Aqua Jet
Gyarados,23,79,79,Naive,13,24,12,12,13,15,130,130,540,FALSE,15,588,2024-03-25 16:03:58,Pluck,Mega Punch,Agility,Water Pulse
Gyarados,13,49,49,Quirky,11,8,15,18,29,14,130,130,540,FALSE,16,472,2022-10-29 10:59:50,Pluck,Octazooka,Psybeam,Mega Punch
Gyarados,31,101,101,Docile,5,1,14,26,30,26,130,130,540,FALSE,17,783,2023-01-26 18:34:24,Tearful Look,Brine,Barrier,Wing Attack
Lapras,4,25,25,Hasty,28,14,5,3,30,17,131,131,535,FALSE,16,265,2024-02-08 08:12:14,Draining Kiss,Ice Punch,Octazooka,Sweet Scent
Lapras,23,93,93,Brave,1,26,15,8,29,24,131,131,535,FALSE,17,674,2024-01-23 12:11:55,Smart Strike,Avalanche,Tickle,Bubble Beam
Lapras,6,31,31,Relaxed,0,29,22,29,23,6,131,131,535,FALSE,18,332,2023-07-07 16:03:26,Water Gun,Icy Wind,Whirlpool,Double Hit
Lapras,5,29,29,Timid,22,6,28,28,26,10,131,131,535,FALSE,20,366,2024-06-06 08:46:05,Aurora Beam,Quick Attack,Brine,Triple Axel
Ditto,2,14,14,Gentle,30,18,1,24,16,16,132,132,288,FALSE,18,58,2023-01-26 20:49:12,Pound,Roar,Psych Up,Payback
Ditto,9,30,30,Naive,27,17,16,19,25,13,132,132,288,FALSE,20,138,2023-06-16 18:06:57,Topsy-Turvy,Memento,Smokescreen,Vice Grip
Eevee,5,21,21,Serious,12,8,5,24,31,6,133,133,325,FALSE,14,122,2024-02-11 21:57:02,Vacuum Wave,Dark Pulse,Protect,Smokescreen
Eevee,7,25,25,Adamant,13,18,27,11,10,16,133,133,325,FALSE,16,160,2023-02-12 03:19:13,Reflect,Teeter Dance,Howl,Crush Grip
Eevee,14,42,42,Bashful,24,20,14,11,17,18,133,133,325,FALSE,17,248,2024-02-05 17:27:33,Power Swap,Leer,Me First,Strength
Eevee,3,17,17,Lonely,28,6,17,15,31,10,133,133,325,FALSE,18,118,2023-08-20 18:06:29,Double Hit,Punishment,Pain Split,Cut
Eevee,1,12,12,Bold,29,25,17,26,10,21,133,133,325,FALSE,21,81,2023-05-24 20:40:23,Karate Chop,Swagger,Crush Grip,Punishment
Vaporeon,15,67,67,Rash,25,17,6,25,3,21,134,134,525,FALSE,16,503,2023-04-19 14:38:43,Clamp,Icicle Spear,Iron Defense,Aqua Jet
Vaporeon,9,43,43,Lonely,13,25,3,28,4,25,134,134,525,FALSE,16,394,2023-10-04 01:24:20,Sparkling Aria,Water Pulse,Mind Reader,Glaciate
Vaporeon,12,54,54,Lax,8,11,30,19,5,28,134,134,525,FALSE,17,469,2022-12-01 21:48:01,Glaciate,Aqua Jet,Water Pulse,Icy Wind
Jolteon,15,47,47,Hasty,22,0,27,27,26,29,135,135,525,FALSE,22,680,2024-02-02 02:42:01,Nature’s Madness,Play Nice,Electroweb,Thunder Fang
Jolteon,9,31,31,Rash,14,29,24,21,21,22,135,135,525,FALSE,22,526,2023-08-22 00:36:44,Leaf Tornado,Electroweb,Magical Leaf,Thunder Punch
Flareon,7,28,28,Serious,31,3,23,6,22,2,136,136,525,FALSE,15,308,2023-04-26 14:53:31,Flame Charge,Dragon Rage,Flame Wheel,Thunder Fang
Flareon,1,12,12,Lonely,26,16,19,31,24,11,136,136,525,FALSE,21,170,2023-06-23 04:22:38,Fire Fang,Dragon Breath,Take Down,Fire Punch
Flareon,14,45,45,Impish,26,13,15,24,27,28,136,136,525,FALSE,22,667,2023-04-26 14:53:54,Brick Break,Fire Punch,Ember,Submission
Porygon,3,17,17,Bashful,29,20,12,0,17,6,137,137,395,FALSE,14,112,2023-05-12 13:39:29,Brutal Swing,Force Palm,Hyper Fang,Metronome
Porygon,5,21,21,Mild,7,13,30,0,19,18,137,137,395,FALSE,15,150,2024-02-27 04:39:45,Whirlwind,Acupressure,Noble Roar,Fiery Wrath
Porygon,15,48,48,Impish,28,30,15,1,16,4,137,137,395,FALSE,16,282,2023-04-30 16:53:56,Tail Whip,Rapid Spin,Snarl,False Surrender
Omanyte,3,15,15,Calm,5,6,12,22,9,0,138,138,355,FALSE,9,45,2023-10-27 18:18:02,Psych Up,Water Pulse,Rock Throw,Power Swap
Omanyte,1,11,11,Impish,25,28,0,5,7,1,138,138,355,FALSE,11,32,2024-02-11 21:12:01,Whirlwind,Sandstorm,Sunny Day,Water Shuriken
Omanyte,12,33,33,Sassy,23,0,1,16,26,1,138,138,355,FALSE,11,113,2023-01-26 02:33:33,Wrap,Rock Polish,Aqua Jet,Flame Burst
Omanyte,13,34,34,Timid,18,8,28,13,18,21,138,138,355,FALSE,18,186,2023-11-13 16:25:35,Crush Grip,Spark,Rock Tomb,Aqua Jet
Omastar,12,39,39,Quirky,6,27,17,10,18,27,139,139,495,FALSE,18,353,2023-01-24 18:18:53,Zen Headbutt,Howl,Ancient Power,Clamp
Kabuto,13,33,33,Jolly,19,24,12,25,8,2,140,140,355,FALSE,15,158,2024-06-02 20:16:05,Flash Cannon,Brine,Rock Blast,Flash
Kabuto,10,28,28,Sassy,25,1,26,7,21,13,140,140,355,FALSE,16,143,2024-03-19 01:43:03,Aqua Jet,Endeavor,Rock Tomb,Ice Fang
Kabuto,3,15,15,Mild,7,23,10,30,10,24,140,140,355,FALSE,17,87,2024-02-06 00:57:57,Double Hit,Sandstorm,Octazooka,Behemoth Blade
Kabuto,12,31,31,Calm,23,28,23,1,28,4,140,140,355,FALSE,18,180,2023-01-03 20:03:11,Heat Crash,Aqua Jet,Wring Out,Rock Slide
Kabutops,7,26,26,Bold,11,30,15,8,2,4,141,141,495,FALSE,12,180,2023-07-11 15:47:39,Water Gun,Growth,Rock Blast,Wild Charge
Kabutops,11,36,36,Brave,18,30,8,7,9,14,141,141,495,FALSE,14,277,2023-01-25 02:03:52,Aqua Jet,Whirlwind,Rock Slide,Steel Wing
Aerodactyl,6,26,26,Naive,23,18,13,15,8,26,142,142,515,FALSE,17,331,2024-01-30 10:57:13,Mud Bomb,Pluck,Covet,Ancient Power
